observed_date,cve,change_type,field,old,new,granularity
2024-09-27,CVE-2022-2294,text_changed,notes,,,capture
2024-09-27,CVE-2022-22947,text_changed,notes,,,capture
2024-09-27,CVE-2022-22948,text_changed,notes,,,capture
2024-09-27,CVE-2022-22954,text_changed,notes,,,capture
2024-09-27,CVE-2022-22960,text_changed,notes,,,capture
2024-09-27,CVE-2022-22963,text_changed,notes,,,capture
2024-09-27,CVE-2022-22965,text_changed,notes,,,capture
2024-09-27,CVE-2022-23131,text_changed,notes,,,capture
2024-09-27,CVE-2022-23134,text_changed,notes,,,capture
2024-09-27,CVE-2022-23176,text_changed,notes,,,capture
2024-09-27,CVE-2022-24086,text_changed,notes,,,capture
2024-09-27,CVE-2022-24112,text_changed,notes,,,capture
2024-09-27,CVE-2022-24521,text_changed,notes,,,capture
2024-09-27,CVE-2022-24682,text_changed,notes,,,capture
2024-09-27,CVE-2022-24706,text_changed,notes,,,capture
2024-09-27,CVE-2022-24816,text_changed,notes,,,capture
2024-09-27,CVE-2022-24990,text_changed,notes,,,capture
2024-09-27,CVE-2022-2586,text_changed,notes,,,capture
2024-09-27,CVE-2022-26134,text_changed,notes,,,capture
2024-09-27,CVE-2022-26138,text_changed,notes,,,capture
2024-09-27,CVE-2022-26143,text_changed,notes,,,capture
2024-09-27,CVE-2022-26258,text_changed,notes,,,capture
2024-09-27,CVE-2022-26318,text_changed,notes,,,capture
2024-09-27,CVE-2022-26352,text_changed,notes,,,capture
2024-09-27,CVE-2022-26485,text_changed,notes,,,capture
2024-09-27,CVE-2022-26486,text_changed,notes,,,capture
2024-09-27,CVE-2022-26500,text_changed,notes,,,capture
2024-09-27,CVE-2022-26501,text_changed,notes,,,capture
2024-09-27,CVE-2022-26871,text_changed,notes,,,capture
2024-09-27,CVE-2022-26904,text_changed,notes,,,capture
2024-09-27,CVE-2022-26923,text_changed,notes,,,capture
2024-09-27,CVE-2022-26925,text_changed,notes,,,capture
2024-09-27,CVE-2022-27518,text_changed,notes,,,capture
2024-09-27,CVE-2022-27593,text_changed,notes,,,capture
2024-09-27,CVE-2022-27924,text_changed,notes,,,capture
2024-09-27,CVE-2022-27925,text_changed,notes,,,capture
2024-09-27,CVE-2022-27926,text_changed,notes,,,capture
2024-09-27,CVE-2022-2856,text_changed,notes,,,capture
2024-09-27,CVE-2022-28810,text_changed,notes,,,capture
2024-09-27,CVE-2022-29303,text_changed,notes,,,capture
2024-09-27,CVE-2022-29464,text_changed,notes,,,capture
2024-09-27,CVE-2022-29499,text_changed,notes,,,capture
2024-09-27,CVE-2022-30190,text_changed,notes,,,capture
2024-09-27,CVE-2022-30333,text_changed,notes,,,capture
2024-09-27,CVE-2022-3038,text_changed,notes,,,capture
2024-09-27,CVE-2022-30525,text_changed,notes,,,capture
2024-09-27,CVE-2022-3075,text_changed,notes,,,capture
2024-09-27,CVE-2022-31199,text_changed,notes,,,capture
2024-09-27,CVE-2022-3236,text_changed,notes,,,capture
2024-09-27,CVE-2022-32893,text_changed,notes,,,capture
2024-09-27,CVE-2022-32894,text_changed,notes,,,capture
2024-09-27,CVE-2022-32917,text_changed,notes,,,capture
2024-09-27,CVE-2022-33891,text_changed,notes,,,capture
2024-09-27,CVE-2022-34713,text_changed,notes,,,capture
2024-09-27,CVE-2022-35405,text_changed,notes,,,capture
2024-09-27,CVE-2022-35914,text_changed,notes,,,capture
2024-09-27,CVE-2022-36537,text_changed,notes,,,capture
2024-09-27,CVE-2022-36804,text_changed,notes,,,capture
2024-09-27,CVE-2022-37042,text_changed,notes,,,capture
2024-09-27,CVE-2022-3723,text_changed,notes,,,capture
2024-09-27,CVE-2022-37969,text_changed,notes,,,capture
2024-09-27,CVE-2022-38028,text_changed,notes,,,capture
2024-09-27,CVE-2022-38181,text_changed,notes,,,capture
2024-09-27,CVE-2022-39197,text_changed,notes,,,capture
2024-09-27,CVE-2022-40139,text_changed,notes,,,capture
2024-09-27,CVE-2022-40684,text_changed,notes,,,capture
2024-09-27,CVE-2022-40765,text_changed,notes,,,capture
2024-09-27,CVE-2022-41033,text_changed,notes,,,capture
2024-09-27,CVE-2022-41040,text_changed,notes,,,capture
2024-09-27,CVE-2022-41049,text_changed,notes,,,capture
2024-09-27,CVE-2022-41073,text_changed,notes,,,capture
2024-09-27,CVE-2022-41080,text_changed,notes,,,capture
2024-09-27,CVE-2022-41082,text_changed,notes,,,capture
2024-09-27,CVE-2022-41091,text_changed,notes,,,capture
2024-09-27,CVE-2022-41125,text_changed,notes,,,capture
2024-09-27,CVE-2022-41128,text_changed,notes,,,capture
2024-09-27,CVE-2022-41223,text_changed,notes,,,capture
2024-09-27,CVE-2022-41328,text_changed,notes,,,capture
2024-09-27,CVE-2022-4135,text_changed,notes,,,capture
2024-09-27,CVE-2022-41352,text_changed,notes,,,capture
2024-09-27,CVE-2022-42475,text_changed,notes,,,capture
2024-09-27,CVE-2022-4262,text_changed,notes,,,capture
2024-09-27,CVE-2022-42827,text_changed,notes,,,capture
2024-09-27,CVE-2022-42856,text_changed,notes,,,capture
2024-09-27,CVE-2022-42948,text_changed,notes,,,capture
2024-09-27,CVE-2022-44698,text_changed,notes,,,capture
2024-09-27,CVE-2022-44877,text_changed,notes,,,capture
2024-09-27,CVE-2022-46169,text_changed,notes,,,capture
2024-09-27,CVE-2022-47966,text_changed,notes,,,capture
2024-09-27,CVE-2022-47986,text_changed,notes,,,capture
2024-09-27,CVE-2022-48618,text_changed,notes,,,capture
2024-09-27,CVE-2023-0266,text_changed,notes,,,capture
2024-09-27,CVE-2023-0669,text_changed,notes,,,capture
2024-09-27,CVE-2023-1389,text_changed,notes,,,capture
2024-09-27,CVE-2023-1671,text_changed,notes,,,capture
2024-09-27,CVE-2023-20109,text_changed,notes,,,capture
2024-09-27,CVE-2023-20198,text_changed,notes,,,capture
2024-09-27,CVE-2023-20269,text_changed,notes,,,capture
2024-09-27,CVE-2023-20273,text_changed,notes,,,capture
2024-09-27,CVE-2023-2033,text_changed,notes,,,capture
2024-09-27,CVE-2023-20867,text_changed,notes,,,capture
2024-09-27,CVE-2023-20887,text_changed,notes,,,capture
2024-09-27,CVE-2023-20963,text_changed,notes,,,capture
2024-09-27,CVE-2023-21237,text_changed,notes,,,capture
2024-09-27,CVE-2023-2136,text_changed,notes,,,capture
2024-09-27,CVE-2023-21492,text_changed,notes,,,capture
2024-09-27,CVE-2023-21608,text_changed,notes,,,capture
2024-09-27,CVE-2023-21674,text_changed,notes,,,capture
2024-09-27,CVE-2023-21715,text_changed,notes,,,capture
2024-09-27,CVE-2023-21823,text_changed,notes,,,capture
2024-09-27,CVE-2023-21839,text_changed,notes,,,capture
2024-09-27,CVE-2023-22515,text_changed,notes,,,capture
2024-09-27,CVE-2023-22518,text_changed,notes,,,capture
2024-09-27,CVE-2023-22527,text_changed,notes,,,capture
2024-09-27,CVE-2023-22952,text_changed,notes,,,capture
2024-09-27,CVE-2023-23376,text_changed,notes,,,capture
2024-09-27,CVE-2023-23397,text_changed,notes,,,capture
2024-09-27,CVE-2023-23529,text_changed,notes,,,capture
2024-09-27,CVE-2023-23752,text_changed,notes,,,capture
2024-09-27,CVE-2023-24489,text_changed,notes,,,capture
2024-09-27,CVE-2023-24880,text_changed,notes,,,capture
2024-09-27,CVE-2023-24955,text_changed,notes,,,capture
2024-09-27,CVE-2023-25717,text_changed,notes,,,capture
2024-09-27,CVE-2023-26083,text_changed,notes,,,capture
2024-09-27,CVE-2023-26359,text_changed,notes,,,capture
2024-09-27,CVE-2023-26360,text_changed,notes,,,capture
2024-09-27,CVE-2023-26369,text_changed,notes,,,capture
2024-09-27,CVE-2023-27350,text_changed,notes,,,capture
2024-09-27,CVE-2023-27524,text_changed,notes,,,capture
2024-09-27,CVE-2023-27532,text_changed,notes,,,capture
2024-09-27,CVE-2023-27992,text_changed,notes,,,capture
2024-09-27,CVE-2023-27997,text_changed,notes,,,capture
2024-09-27,CVE-2023-28204,text_changed,notes,,,capture
2024-09-27,CVE-2023-28205,text_changed,notes,,,capture
2024-09-27,CVE-2023-28206,text_changed,notes,,,capture
2024-09-27,CVE-2023-28229,text_changed,notes,,,capture
2024-09-27,CVE-2023-28252,text_changed,notes,,,capture
2024-09-27,CVE-2023-28432,text_changed,notes,,,capture
2024-09-27,CVE-2023-28434,text_changed,notes,,,capture
2024-09-27,CVE-2023-2868,text_changed,notes,,,capture
2024-09-27,CVE-2023-28771,text_changed,notes,,,capture
2024-09-27,CVE-2023-29298,text_changed,notes,,,capture
2024-09-27,CVE-2023-29300,text_changed,notes,,,capture
2024-09-27,CVE-2023-29336,text_changed,notes,,,capture
2024-09-27,CVE-2023-29357,text_changed,notes,,,capture
2024-09-27,CVE-2023-29360,text_changed,notes,,,capture
2024-09-27,CVE-2023-29492,text_changed,notes,,,capture
2024-09-27,CVE-2023-29552,text_changed,notes,,,capture
2024-09-27,CVE-2023-3079,text_changed,notes,,,capture
2024-09-27,CVE-2023-32046,text_changed,notes,,,capture
2024-09-27,CVE-2023-32049,text_changed,notes,,,capture
2024-09-27,CVE-2023-32315,text_changed,notes,,,capture
2024-09-27,CVE-2023-32373,text_changed,notes,,,capture
2024-09-27,CVE-2023-32409,text_changed,notes,,,capture
2024-09-27,CVE-2023-32434,text_changed,notes,,,capture
2024-09-27,CVE-2023-32435,text_changed,notes,,,capture
2024-09-27,CVE-2023-32439,text_changed,notes,,,capture
2024-09-27,CVE-2023-33009,text_changed,notes,,,capture
2024-09-27,CVE-2023-33010,text_changed,notes,,,capture
2024-09-27,CVE-2023-33063,text_changed,notes,,,capture
2024-09-27,CVE-2023-33106,text_changed,notes,,,capture
2024-09-27,CVE-2023-33107,text_changed,notes,,,capture
2024-09-27,CVE-2023-33246,text_changed,notes,,,capture
2024-09-27,CVE-2023-34048,text_changed,notes,,,capture
2024-09-27,CVE-2023-34362,text_changed,notes,,,capture
2024-09-27,CVE-2023-35078,text_changed,notes,,,capture
2024-09-27,CVE-2023-35081,text_changed,notes,,,capture
2024-09-27,CVE-2023-35082,text_changed,notes,,,capture
2024-09-27,CVE-2023-3519,text_changed,notes,,,capture
2024-09-27,CVE-2023-35311,text_changed,notes,,,capture
2024-09-27,CVE-2023-35674,text_changed,notes,,,capture
2024-09-27,CVE-2023-36025,text_changed,notes,,,capture
2024-09-27,CVE-2023-36033,text_changed,notes,,,capture
2024-09-27,CVE-2023-36036,text_changed,notes,,,capture
2024-09-27,CVE-2023-36563,text_changed,notes,,,capture
2024-09-27,CVE-2023-36584,text_changed,notes,,,capture
2024-09-27,CVE-2023-36761,text_changed,notes,,,capture
2024-09-27,CVE-2023-36802,text_changed,notes,,,capture
2024-09-27,CVE-2023-36844,text_changed,notes,,,capture
2024-09-27,CVE-2023-36845,text_changed,notes,,,capture
2024-09-27,CVE-2023-36846,text_changed,notes,,,capture
2024-09-27,CVE-2023-36847,text_changed,notes,,,capture
2024-09-27,CVE-2023-36851,text_changed,notes,,,capture
2024-09-27,CVE-2023-36874,text_changed,notes,,,capture
2024-09-27,CVE-2023-36884,text_changed,notes,,,capture
2024-09-27,CVE-2023-37450,text_changed,notes,,,capture
2024-09-27,CVE-2023-37580,text_changed,notes,,,capture
2024-09-27,CVE-2023-38035,text_changed,notes,,,capture
2024-09-27,CVE-2023-38180,text_changed,notes,,,capture
2024-09-27,CVE-2023-38203,text_changed,notes,,,capture
2024-09-27,CVE-2023-38205,text_changed,notes,,,capture
2024-09-27,CVE-2023-38606,text_changed,notes,,,capture
2024-09-27,CVE-2023-38831,text_changed,notes,,,capture
2024-09-27,CVE-2023-40044,text_changed,notes,,,capture
2024-09-27,CVE-2023-41061,text_changed,notes,,,capture
2024-09-27,CVE-2023-41064,text_changed,notes,,,capture
2024-09-27,CVE-2023-41179,text_changed,notes,,,capture
2024-09-27,CVE-2023-41265,text_changed,notes,,,capture
2024-09-27,CVE-2023-41266,text_changed,notes,,,capture
2024-09-27,CVE-2023-41763,text_changed,notes,,,capture
2024-09-27,CVE-2023-41990,text_changed,notes,,,capture
2024-09-27,CVE-2023-41991,text_changed,notes,,,capture
2024-09-27,CVE-2023-41992,text_changed,notes,,,capture
2024-09-27,CVE-2023-41993,text_changed,notes,,,capture
2024-09-27,CVE-2023-4211,text_changed,notes,,,capture
2024-09-27,CVE-2023-42793,text_changed,notes,,,capture
2024-09-27,CVE-2023-42824,text_changed,notes,,,capture
2024-09-27,CVE-2023-42916,text_changed,notes,,,capture
2024-09-27,CVE-2023-42917,text_changed,notes,,,capture
2024-09-27,CVE-2023-43208,text_changed,notes,,,capture
2024-09-27,CVE-2023-43770,text_changed,notes,,,capture
2024-09-27,CVE-2023-44487,text_changed,notes,,,capture
2024-09-27,CVE-2023-45249,text_changed,notes,,,capture
2024-09-27,CVE-2023-46604,text_changed,notes,,,capture
2024-09-27,CVE-2023-46747,text_changed,notes,,,capture
2024-09-27,CVE-2023-46748,text_changed,notes,,,capture
2024-09-27,CVE-2023-46805,text_changed,notes,,,capture
2024-09-27,CVE-2023-47246,text_changed,notes,,,capture
2024-09-27,CVE-2023-47565,text_changed,notes,,,capture
2024-09-27,CVE-2023-4762,text_changed,notes,,,capture
2024-09-27,CVE-2023-4863,text_changed,notes,,,capture
2024-09-27,CVE-2023-48788,text_changed,notes,,,capture
2024-09-27,CVE-2023-49103,text_changed,notes,,,capture
2024-09-27,CVE-2023-4911,text_changed,notes,,,capture
2024-09-27,CVE-2023-4966,text_changed,notes,,,capture
2024-09-27,CVE-2023-49897,text_changed,notes,,,capture
2024-09-27,CVE-2023-5217,text_changed,notes,,,capture
2024-09-27,CVE-2023-5631,text_changed,notes,,,capture
2024-09-27,CVE-2023-6345,text_changed,notes,,,capture
2024-09-27,CVE-2023-6448,text_changed,notes,,,capture
2024-09-27,CVE-2023-6548,text_changed,notes,,,capture
2024-09-27,CVE-2023-6549,text_changed,notes,,,capture
2024-09-27,CVE-2023-7024,text_changed,notes,,,capture
2024-09-27,CVE-2023-7028,text_changed,notes,,,capture
2024-09-27,CVE-2023-7101,text_changed,notes,,,capture
2024-09-27,CVE-2024-0519,text_changed,notes,,,capture
2024-09-27,CVE-2024-1086,text_changed,notes,,,capture
2024-09-27,CVE-2024-1709,text_changed,notes,,,capture
2024-09-27,CVE-2024-20353,text_changed,notes,,,capture
2024-09-27,CVE-2024-20359,text_changed,notes,,,capture
2024-09-27,CVE-2024-20399,text_changed,notes,,,capture
2024-09-27,CVE-2024-21338,text_changed,notes,,,capture
2024-09-27,CVE-2024-21351,text_changed,notes,,,capture
2024-09-27,CVE-2024-21410,text_changed,notes,,,capture
2024-09-27,CVE-2024-21412,text_changed,notes,,,capture
2024-09-27,CVE-2024-21762,text_changed,notes,,,capture
2024-09-27,CVE-2024-21887,text_changed,notes,,,capture
2024-09-27,CVE-2024-21893,text_changed,notes,,,capture
2024-09-27,CVE-2024-23222,text_changed,notes,,,capture
2024-09-27,CVE-2024-23225,text_changed,notes,,,capture
2024-09-27,CVE-2024-23296,text_changed,notes,,,capture
2024-09-27,CVE-2024-23692,text_changed,notes,,,capture
2024-09-27,CVE-2024-23897,text_changed,notes,,,capture
2024-09-27,CVE-2024-24919,text_changed,notes,,,capture
2024-09-27,CVE-2024-26169,text_changed,notes,,,capture
2024-09-27,CVE-2024-27198,text_changed,notes,,,capture
2024-09-27,CVE-2024-28986,text_changed,notes,,,capture
2024-09-27,CVE-2024-28995,text_changed,notes,,,capture
2024-09-27,CVE-2024-29745,text_changed,notes,,,capture
2024-09-27,CVE-2024-29748,text_changed,notes,,,capture
2024-09-27,CVE-2024-29988,text_changed,notes,,,capture
2024-09-27,CVE-2024-30040,text_changed,notes,,,capture
2024-09-27,CVE-2024-30051,text_changed,notes,,,capture
2024-09-27,CVE-2024-32113,text_changed,notes,,,capture
2024-09-27,CVE-2024-3272,text_changed,notes,,,capture
2024-09-27,CVE-2024-3273,text_changed,notes,,,capture
2024-09-27,CVE-2024-32896,text_changed,notes,,,capture
2024-09-27,CVE-2024-3400,text_changed,notes,,,capture
2024-09-27,CVE-2024-34102,text_changed,notes,,,capture
2024-09-27,CVE-2024-36401,text_changed,notes,,,capture
2024-09-27,CVE-2024-36971,text_changed,notes,,,capture
2024-09-27,CVE-2024-37085,text_changed,notes,,,capture
2024-09-27,CVE-2024-38080,text_changed,notes,,,capture
2024-09-27,CVE-2024-38106,text_changed,notes,,,capture
2024-09-27,CVE-2024-38107,text_changed,notes,,,capture
2024-09-27,CVE-2024-38112,text_changed,notes,,,capture
2024-09-27,CVE-2024-38178,text_changed,notes,,,capture
2024-09-27,CVE-2024-38189,text_changed,notes,,,capture
2024-09-27,CVE-2024-38193,text_changed,notes,,,capture
2024-09-27,CVE-2024-38213,text_changed,notes,,,capture
2024-09-27,CVE-2024-38856,text_changed,notes,,,capture
2024-09-27,CVE-2024-39717,text_changed,notes,,,capture
2024-09-27,CVE-2024-39891,text_changed,notes,,,capture
2024-09-27,CVE-2024-4040,text_changed,notes,,,capture
2024-09-27,CVE-2024-4358,text_changed,notes,,,capture
2024-09-27,CVE-2024-4577,text_changed,notes,,,capture
2024-09-27,CVE-2024-4610,text_changed,notes,,,capture
2024-09-27,CVE-2024-4671,text_changed,notes,,,capture
2024-09-27,CVE-2024-4761,text_changed,notes,,,capture
2024-09-27,CVE-2024-4879,text_changed,notes,,,capture
2024-09-27,CVE-2024-4947,text_changed,notes,,,capture
2024-09-27,CVE-2024-4978,text_changed,notes,,,capture
2024-09-27,CVE-2024-5217,text_changed,notes,,,capture
2024-09-27,CVE-2024-5274,text_changed,notes,,,capture
2024-09-27,CVE-2024-7262,text_changed,notes,,,capture
2024-09-27,CVE-2024-7965,text_changed,notes,,,capture
2024-09-27,CVE-2024-7971,text_changed,notes,,,capture
2024-10-03,CVE-2019-0344,added,,,,capture
2024-10-03,CVE-2020-15415,added,,,,capture
2024-10-03,CVE-2021-4043,added,,,,capture
2024-10-03,CVE-2023-25280,added,,,,capture
2024-10-03,CVE-2024-29824,added,,,,capture
2024-11-23,CVE-2014-2120,added,,,,capture
2024-11-23,CVE-2019-16278,added,,,,capture
2024-11-23,CVE-2021-26086,added,,,,capture
2024-11-23,CVE-2021-41277,added,,,,capture
2024-11-23,CVE-2024-0012,added,,,,capture
2024-11-23,CVE-2024-1212,added,,,,capture
2024-11-23,CVE-2024-20481,added,,,,capture
2024-11-23,CVE-2024-21287,added,,,,capture
2024-11-23,CVE-2024-23113,added,,,,capture
2024-11-23,CVE-2024-28987,added,,,,capture
2024-11-23,CVE-2024-30088,added,,,,capture
2024-11-23,CVE-2024-37383,added,,,,capture
2024-11-23,CVE-2024-38094,added,,,,capture
2024-11-23,CVE-2024-38812,added,,,,capture
2024-11-23,CVE-2024-38813,added,,,,capture
2024-11-23,CVE-2024-40711,added,,,,capture
2024-11-23,CVE-2024-43047,added,,,,capture
2024-11-23,CVE-2024-43093,added,,,,capture
2024-11-23,CVE-2024-43451,added,,,,capture
2024-11-23,CVE-2024-43572,added,,,,capture
2024-11-23,CVE-2024-43573,added,,,,capture
2024-11-23,CVE-2024-44308,added,,,,capture
2024-11-23,CVE-2024-44309,added,,,,capture
2024-11-23,CVE-2024-45519,added,,,,capture
2024-11-23,CVE-2024-47575,added,,,,capture
2024-11-23,CVE-2024-49039,added,,,,capture
2024-11-23,CVE-2024-51567,added,,,,capture
2024-11-23,CVE-2024-5910,added,,,,capture
2024-11-23,CVE-2024-8956,added,,,,capture
2024-11-23,CVE-2024-8957,added,,,,capture
2024-11-23,CVE-2024-9379,added,,,,capture
2024-11-23,CVE-2024-9380,added,,,,capture
2024-11-23,CVE-2024-9463,added,,,,capture
2024-11-23,CVE-2024-9465,added,,,,capture
2024-11-23,CVE-2024-9474,added,,,,capture
2024-11-23,CVE-2024-9537,added,,,,capture
2024-11-23,CVE-2024-9680,added,,,,capture
2024-11-23,CVE-2021-4043,removed,,,,capture
2024-11-23,CVE-2020-3580,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2024-11-23,CVE-2023-27997,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2024-11-23,CVE-2023-29300,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2024-11-23,CVE-2023-38203,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2024-11-23,CVE-2023-46747,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2024-11-23,CVE-2024-21338,field_changed,knownRansomwareCampaignUse,Unknown,Known,capture
2024-12-18,CVE-2023-28461,added,,,,capture
2024-12-18,CVE-2023-45727,added,,,,capture
